0.998764,-0.00189483,-0.00207479,-47.0572,-0.0682529,-0.054256,44.9999,0.0682529,0.054256,0,0,0,0,0,0,1,drone1
0.998957,-3.33028e-05,-0.00971905,-47.6732,0.0620199,0.186911,44.9998,-0.0620196,-0.186911,0,0,0,0,0,0,1,drone1
0.99672,0.000878858,-0.0138405,-47.3665,0.252191,0.349674,44.9985,-0.252186,-0.349677,0,0,0,0,0,0,1,drone1
0.998519,0.00394817,-0.0105832,-46.7467,0.411869,0.223948,44.9984,-0.411866,-0.223954,0,0,0,0,0,0,1,drone1
0.998244,0.0113714,-0.00560339,-46.0953,0.619342,0.19305,44.9979,-0.619338,-0.193061,0,0,0,0,0,0,1,drone1
0.990212,0.0194728,0.00246266,-45.5419,1.29576,-0.007929,45.0002,-1.29576,0.00793103,0,0,0,0,0,0,1,drone1
0.970231,0.0170755,0.0107369,-45.1582,2.02671,-0.854877,45.0303,-2.02648,0.855412,0,0,0,0,0,0,1,drone1
0.950994,0.0140759,0.0117786,-44.9697,2.23425,-1.58442,45.0618,-2.2334,1.58562,0,0,0,0,0,0,1,drone1
0.946251,0.0194659,0.00961901,-44.9378,2.37374,-1.54941,45.0642,-2.37287,1.55074,0,0,0,0,0,0,1,drone1
0.960356,0.0262094,0.00189634,-45.0785,1.83891,-0.463299,45.0149,-1.83885,0.463538,0,0,0,0,0,0,1,drone1
0.983005,0.0305317,-0.00801853,-45.1076,0.682481,0.895108,44.9893,-0.682398,-0.895171,0,0,0,0,0,0,1,drone1
1.0054,0.0281748,-0.0109882,-45.076,-0.922386,1.58371,45.0255,0.922033,-1.58391,0,0,0,0,0,0,1,drone1
1.0217,0.0339578,-0.00843468,-45.1796,-1.55812,1.99692,45.0543,1.55718,-1.99766,0,0,0,0,0,0,1,drone1
1.03161,0.0492714,-0.00967254,-45.2744,-0.963932,2.54176,45.0428,0.962984,-2.54212,0,0,0,0,0,0,1,drone1
1.0357,0.0617056,-0.0184482,-45.2188,-0.363872,2.48918,45.0158,0.363529,-2.48923,0,0,0,0,0,0,1,drone1
1.0311,0.073814,-0.0238675,-45.1231,0.234426,2.42339,44.9901,-0.234216,-2.42341,0,0,0,0,0,0,1,drone1
1.01682,0.0730982,-0.0240773,-45.0684,1.05073,1.47745,44.9729,-1.05038,-1.47769,0,0,0,0,0,0,1,drone1
1.0003,0.0604227,-0.0155254,-45.0451,1.40043,-0.0203803,45.0005,-1.40043,0.0203864,0,0,0,0,0,0,1,drone1
0.985861,0.0340272,-0.016228,-45.1007,1.3898,-1.70352,45.0413,-1.38919,1.70403,0,0,0,0,0,0,1,drone1
0.98446,0.000542289,-0.0157974,-45.1531,0.418908,-3.10484,45.0227,-0.418293,3.10493,0,0,0,0,0,0,1,drone1
0.98898,-0.0252878,-0.0095809,-45.1838,-0.675696,-3.73665,44.956,0.67426,3.73691,0,0,0,0,0,0,1,drone1
1.00995,-0.0452379,-0.0103755,-45.0919,-2.04256,-2.71044,44.9034,2.04028,2.71216,0,0,0,0,0,0,1,drone1
1.03102,-0.0487326,-0.00934951,-45.0631,-2.834,-1.12766,44.9442,2.83345,1.12904,0,0,0,0,0,0,1,drone1
1.04197,-0.0299345,-0.00321818,-45.0697,-2.23548,0.849872,45.0332,2.23524,-0.850519,0,0,0,0,0,0,1,drone1
1.0458,-0.00401757,-0.00579758,-45.1173,-0.994129,2.363,45.041,0.993284,-2.36336,0,0,0,0,0,0,1,drone1
1.04333,0.0293489,-0.00969141,-45.1037,0.766762,3.35784,44.9551,-0.765446,-3.35814,0,0,0,0,0,0,1,drone1
1.0373,0.0590798,0.0750274,-45.1101,2.32588,3.90204,44.8416,-2.32049,-3.90524,0,0,0,0,0,0,1,drone1
1.03321,0.0742754,0.271048,-45.1977,2.72419,3.667,44.8256,-2.71861,-3.67114,0,0,0,0,0,0,1,drone1
1.02626,0.0787344,0.493817,-45.2983,2.19218,2.77883,44.8937,-2.1896,-2.78087,0,0,0,0,0,0,1,drone1
1.01552,0.0751108,0.714872,-45.3274,1.55437,1.87827,44.949,-1.55353,-1.87896,0,0,0,0,0,0,1,drone1
1.01101,0.0684789,0.923335,-45.3483,0.84555,1.3782,44.9797,-0.845305,-1.37835,0,0,0,0,0,0,1,drone1
0.997357,0.0559224,1.0901,-45.34,0.675938,0.656366,44.9923,-0.675894,-0.656412,0,0,0,0,0,0,1,drone1
0.974399,0.0371311,1.2233,-45.3108,0.667935,-0.562055,45.0066,-0.667903,0.562093,0,0,0,0,0,0,1,drone1
0.961316,0.0127046,1.32853,-45.2417,0.19328,-1.54475,45.0052,-0.19321,1.54476,0,0,0,0,0,0,1,drone1
0.957572,-0.00783516,1.42079,-45.0489,-0.531696,-2.03544,44.9811,0.53136,2.03552,0,0,0,0,0,0,1,drone1
0.961789,-0.0180851,1.49503,-44.8642,-1.0298,-2.03731,44.9634,1.02915,2.03764,0,0,0,0,0,0,1,drone1
0.974358,-0.0133118,1.5608,-44.6074,-1.13247,-1.11519,44.978,1.13226,1.1154,0,0,0,0,0,0,1,drone1
0.994805,-0.00380021,1.61974,-44.3015,-1.21936,0.434593,45.0093,1.21932,-0.434691,0,0,0,0,0,0,1,drone1
